ServiceNo,Direction,StopSequence,Operator,BusStopCode,Distance,RoadName,Description,Latitude,Longitude,Category,OriginCode,DestinationCode,LoopDesc,AM_Peak_avg,AM_Offpeak_avg,PM_Peak_avg,PM_Offpeak_avg
100,1,38,SBST,14121,15.7,Telok Blangah Rd,Harbourfront Stn Exit B,1.26591350024271,103.8192566062178,TRUNK,66009,11009,N,9,12,10,18
100,1,39,SBST,14131,16.1,Telok Blangah Rd,Caribbean at Keppel Bay,1.26740130257465,103.81675441150335,TRUNK,66009,11009,N,9,12,10,18
100,1,40,SBST,14151,16.6,Telok Blangah Rd,Opp Chr Community Chapel,1.26964765905364,103.8129359412343,TRUNK,66009,11009,N,9,12,10,18
100,1,41,SBST,14161,17.0,Telok Blangah Rd,Telok Blangah Stn,1.27075866533548,103.81009913005327,TRUNK,66009,11009,N,9,12,10,18
100,1,42,SBST,14171,17.4,Telok Blangah Rd,Opp Yeo's Bldg,1.27145959833005,103.80654857059398,TRUNK,66009,11009,N,9,12,10,18
100,1,43,SBST,15041,18.1,Alexandra Rd,Aft PSA Bldg,1.27474059154052,103.80188920243768,TRUNK,66009,11009,N,9,12,10,18
100,1,44,SBST,15051,18.4,Alexandra Rd,Alexandra Pt,1.27718388886974,103.80248500000464,TRUNK,66009,11009,N,9,12,10,18
100,1,45,SBST,18011,18.9,Alexandra Rd,Aft Hortpark,1.28087089714667,103.8021033300325,TRUNK,66009,11009,N,9,12,10,18
100,1,46,SBST,11511,19.5,Alexandra Rd,Alexandra Hosp,1.2859468736223,103.80251884462383,TRUNK,66009,11009,N,9,12,10,18
100,1,47,SBST,11021,20.0,Queensway,Aft Queenstown NPC HQ,1.28941805603102,103.80228694398484,TRUNK,66009,11009,N,9,12,10,18
100,1,48,SBST,11031,20.3,Queensway,Opp Queen's Cl,1.29119666696879,103.80045500000118,TRUNK,66009,11009,N,9,12,10,18
100,1,49,SBST,11041,21.0,Queensway,Aft C'wealth Dr,1.29624499998226,103.79952333299494,TRUNK,66009,11009,N,9,12,10,18
100,1,50,SBST,11051,21.4,Queensway,Opp Queenstown Polyclinic,1.29872166703909,103.8002979755481,TRUNK,66009,11009,N,9,12,10,18
100,1,51,SBST,11161,21.9,C'wealth Ave,C'Wealth Stn Exit A/D,1.30213305598263,103.7983908330214,TRUNK,66009,11009,N,9,12,10,18
100,1,52,SBST,11171,22.4,C'wealth Ave,Opp Blk 7B,1.30535666699303,103.79479722196947,TRUNK,66009,11009,N,9,12,10,18
100,1,53,SBST,11181,22.8,C'wealth Ave,Opp Blk 43,1.30722333300814,103.79227638896938,TRUNK,66009,11009,N,9,12,10,18
100,1,54,SBST,11351,23.3,Ghim Moh Rd,Blk 13,1.30934571218561,103.78945112775229,TRUNK,66009,11009,N,9,12,10,18
100,1,55,SBST,11009,23.6,Ghim Moh Rd,Ghim Moh Ter,1.3110673548964,103.78932237623977,TRUNK,66009,11009,N,9,12,10,18
100,2,1,SBST,11009,0.0,Ghim Moh Rd,Ghim Moh Ter,1.3110673548964,103.78932237623977,TRUNK,11009,66009,N,7,9,10,14
100,2,2,SBST,11359,0.2,Ghim Moh Rd,Opp Blk 13,1.30931022636473,103.78968608347115,TRUNK,11009,66009,N,7,9,10,14
100,2,3,SBST,11189,0.6,C'wealth Ave,Blk 43,1.30740138898924,103.79254222202354,TRUNK,11009,66009,N,7,9,10,14
100,2,4,SBST,11179,0.8,C'wealth Ave,Blk 8,1.30627521395682,103.79427940117534,TRUNK,11009,66009,N,7,9,10,14
100,2,5,SBST,11169,1.4,C'wealth Ave,C'Wealth Stn Exit B/C,1.30270500001823,103.79838166697326,TRUNK,11009,66009,N,7,9,10,14
100,2,6,SBST,11059,2.0,Queensway,Queenstown Polyclinic,1.29882892782979,103.80097389222824,TRUNK,11009,66009,N,7,9,10,14
100,2,7,SBST,11049,2.4,Queensway,Opp Blessed Sacrament Ch,1.2954609366563,103.79952549937242,TRUNK,11009,66009,N,7,9,10,14
100,2,8,SBST,11039,2.8,Queensway,Blk 19,1.29245762862665,103.79998683928974,TRUNK,11009,66009,N,7,9,10,14
100,2,9,SBST,11029,3.2,Queensway,Blk 166,1.29013472201419,103.80202111098816,TRUNK,11009,66009,N,7,9,10,14
100,2,10,SBST,11519,3.8,Alexandra Rd,Opp Queensway Shop Ctr,1.28665742231261,103.80334129425304,TRUNK,11009,66009,N,7,9,10,14
100,2,11,SBST,18019,4.5,Alexandra Rd,Bef Telok Blangah Hill Pk,1.28091055556275,103.80252305556164,TRUNK,11009,66009,N,7,9,10,14
100,2,12,SBST,15059,5.0,Alexandra Rd,Opp Alexandra Pt,1.27686194443878,103.80270111113056,TRUNK,11009,66009,N,7,9,10,14
100,2,13,SBST,15049,5.3,Alexandra Rd,Bef PSA Bldg,1.274590541032,103.80216344738956,TRUNK,11009,66009,N,7,9,10,14
100,2,14,SBST,14189,5.7,Telok Blangah Rd,Aft Alexandra Rd,1.27269303340787,103.80398363214624,TRUNK,11009,66009,N,7,9,10,14
100,2,15,SBST,14179,6.0,Telok Blangah Rd,Yeo's Bldg,1.27188454577735,103.80630000533796,TRUNK,11009,66009,N,7,9,10,14
100,2,16,SBST,14169,6.4,Telok Blangah Rd,Opp Telok Blangah Stn,1.27118550385957,103.80941810434496,TRUNK,11009,66009,N,7,9,10,14
100,2,17,SBST,14159,6.9,Telok Blangah Rd,Bef Chr Community Chapel,1.26994046445496,103.81315419081788,TRUNK,11009,66009,N,7,9,10,14
100,2,18,SBST,14139,7.3,Telok Blangah Rd,Bef Seah Im Rd,1.2686352773503,103.81546952380808,TRUNK,11009,66009,N,7,9,10,14
100,2,19,SBST,14129,7.8,Telok Blangah Rd,Harbourfront Stn Exit A,1.26607869101924,103.81977877391114,TRUNK,11009,66009,N,7,9,10,14
100,2,20,SBST,14119,8.1,Telok Blangah Rd,Opp VivoCity,1.26592360897281,103.8222827803663,TRUNK,11009,66009,N,7,9,10,14
100,2,21,SBST,14109,8.8,Keppel Rd,Keppel DP Blk 517,1.26804601553507,103.8272249050558,TRUNK,11009,66009,N,7,9,10,14
100,2,22,SBST,14089,9.2,Keppel Rd,Opp Tg Pagar DP Blk F5,1.27046005041763,103.829792773326,TRUNK,11009,66009,N,7,9,10,14
100,2,23,SBST,14069,10.1,Keppel Rd,Former Railway Stn,1.272538056,103.8364069,TRUNK,11009,66009,N,7,9,10,14
100,2,24,SBST,5641,10.6,Keppel Rd,Customs Port Br HQ,1.27272393115133,103.84140618785226,TRUNK,11009,66009,N,7,9,10,14
100,2,25,SBST,3222,11.0,Anson Rd,Hub Synergy Pt,1.27397836925637,103.84489562922414,TRUNK,11009,66009,N,7,9,10,14
100,2,26,SBST,3111,11.7,Robinson Rd,Aft Capital Twr,1.2778259536079,103.8481011719729,TRUNK,11009,66009,N,7,9,10,14
100,2,27,SBST,3031,12.3,Robinson Rd,Raffles Pl Stn Exit F,1.28207492207952,103.85086074925066,TRUNK,11009,66009,N,7,9,10,14
100,2,28,SBST,3011,12.9,Fullerton Rd,Fullerton Sq,1.28561840945474,103.85342223246428,TRUNK,11009,66009,N,7,9,10,14
100,2,29,SBST,2111,13.5,Esplanade Dr,Esplanade Bridge,1.29095592348389,103.85453419435228,TRUNK,11009,66009,N,7,9,10,14
100,2,30,SBST,1611,14.1,Beach Rd,Raffles Hotel,1.29527259171342,103.85533686181174,TRUNK,11009,66009,N,7,9,10,14
100,2,31,SBST,1621,14.3,Beach Rd,Opp Shaw Twrs,1.29695888888745,103.85655611109846,TRUNK,11009,66009,N,7,9,10,14
100,2,32,SBST,1511,14.6,Beach Rd,Opp The Gateway,1.29919826103807,103.85864518302436,TRUNK,11009,66009,N,7,9,10,14
100,2,33,SBST,1521,14.9,Beach Rd,Opp Plaza Parkroyal,1.30088304437602,103.86066098182194,TRUNK,11009,66009,N,7,9,10,14
100,2,34,SBST,1411,15.2,Beach Rd,Opp St. John HQ,1.30211332865049,103.86295598167332,TRUNK,11009,66009,N,7,9,10,14
100,2,35,SBST,1421,15.5,Beach Rd,Opp Golden Mile Cplx,1.30338444400173,103.8648388889864,TRUNK,11009,66009,N,7,9,10,14
100,2,36,SBST,1341,16.0,Crawford St,Southbank,1.30647555600578,103.86452527798744,TRUNK,11009,66009,N,7,9,10,14
100,2,37,SBST,80011,16.7,Kallang Rd,AFT PADANG JERINGAU,1.30972720802554,103.86737828692956,TRUNK,11009,66009,N,7,9,10,14
100,2,38,SBST,80031,17.2,Sims Ave,Kallang Stn,1.31107705658993,103.8713149052975,TRUNK,11009,66009,N,7,9,10,14
100,2,39,SBST,80051,17.5,Sims Ave,Aft Lor 1 Geylang,1.31251499997324,103.87326194447364,TRUNK,11009,66009,N,7,9,10,14
100,2,40,SBST,80071,17.9,Sims Ave,Yi Xiu Fty Bldg,1.31380009198455,103.8765539400638,TRUNK,11009,66009,N,7,9,10,14
100,2,41,SBST,80091,18.4,Sims Ave,Bef Lor 23 Geylang,1.31489775184137,103.88095141640784,TRUNK,11009,66009,N,7,9,10,14
100,2,42,SBST,81081,18.6,Aljunied Rd,Opp Aljunied Stn,1.31621665907428,103.88168156879212,TRUNK,11009,66009,N,7,9,10,14
100,2,43,SBST,81091,19.0,Aljunied Rd,Opp Blk 105,1.31935333297674,103.88173111103306,TRUNK,11009,66009,N,7,9,10,14
100,2,44,SBST,70011,19.4,Aljunied Rd,Opp Blk 125,1.32317687661433,103.88116008329276,TRUNK,11009,66009,N,7,9,10,14
100,2,45,SBST,70021,19.8,Aljunied Rd,Opp Canossa Convent Pr,1.32640814876454,103.88033937941422,TRUNK,11009,66009,N,7,9,10,14
100,2,46,SBST,70031,20.1,Aljunied Rd,Opp Aljunied Pk,1.3292670732562,103.87941087761013,TRUNK,11009,66009,N,7,9,10,14
100,2,47,SBST,70041,20.6,Upp Aljunied Rd,Opp Blk 4,1.33340805598283,103.87841250002135,TRUNK,11009,66009,N,7,9,10,14
100,2,48,SBST,70051,20.9,Upp Aljunied Rd,Aft Joo Seng Rd,1.33627202154131,103.87777948299752,TRUNK,11009,66009,N,7,9,10,14
100,2,49,SBST,70061,21.4,Upp Aljunied Rd,Bef Bidadari Pk Dr,1.33857923703487,103.87542864573656,TRUNK,11009,66009,N,7,9,10,14
100,2,50,SBST,61031,21.9,Upp S'goon Rd,Woodleigh Stn Exit B,1.33836472248768,103.8704496726279,TRUNK,11009,66009,N,7,9,10,14
100,2,51,SBST,61041,22.2,Upp S'goon Rd,Bef Braddell Rd,1.34142999996834,103.87049194397346,TRUNK,11009,66009,N,7,9,10,14
100,2,52,SBST,62111,22.6,Upp S'goon Rd,Aft Sommerville Rd,1.34509852230089,103.87077171254076,TRUNK,11009,66009,N,7,9,10,14
100,2,53,SBST,62121,22.8,Upp S'goon Rd,Aft Wolskel Rd,1.34682778451192,103.87156809881778,TRUNK,11009,66009,N,7,9,10,14
100,2,54,SBST,66009,23.3,S'goon Ave 2,S'Goon Int,1.35046610176969,103.87168992264615,TRUNK,11009,66009,N,7,9,10,14
100A,1,1,SBST,66009,0.0,S'goon Ave 2,S'Goon Int,1.35046610176969,103.87168992264615,TRUNK,66009,81089,N,26,0,20,20
100A,1,2,SBST,62129,0.6,Upp S'goon Rd,Blk 403,1.34698958928417,103.872054885247,TRUNK,66009,81089,N,26,0,20,20
100A,1,3,SBST,62119,0.9,Upp S'goon Rd,Aft Sunshine Lodge,1.34483265931476,103.8710922003054,TRUNK,66009,81089,N,26,0,20,20
100A,1,4,SBST,61049,1.2,Upp S'goon Rd,Aft Bartley Rd,1.34196277802503,103.8709686110327,TRUNK,66009,81089,N,26,0,20,20
100A,1,5,SBST,61039,1.6,Upp S'goon Rd,Woodleigh Stn Exit A,1.33845332842129,103.87084881783568,TRUNK,66009,81089,N,26,0,20,20
100A,1,6,SBST,70069,2.0,Upp Aljunied Rd,Aft Bidadari Pk Dr,1.33839951928873,103.87591879816988,TRUNK,66009,81089,N,26,0,20,20
100A,1,7,SBST,70059,2.7,Upp Aljunied Rd,Aft Joo Seng Rd,1.33477611102342,103.8783116670176,TRUNK,66009,81089,N,26,0,20,20
100A,1,8,SBST,70049,2.9,Upp Aljunied Rd,Aft Blk 4,1.33290666703267,103.87871499999147,TRUNK,66009,81089,N,26,0,20,20
100A,1,9,SBST,70039,3.3,Aljunied Rd,Aljunied Pk,1.32930256265165,103.87975573742912,TRUNK,66009,81089,N,26,0,20,20
100A,1,10,SBST,70029,3.6,Aljunied Rd,Aft Canossa Convent Pr,1.32662552821417,103.88054354805392,TRUNK,66009,81089,N,26,0,20,20
100A,1,11,SBST,70019,4.0,Aljunied Rd,Blk 125,1.32322990499562,103.88145725676176,TRUNK,66009,81089,N,26,0,20,20
100A,1,12,SBST,81099,4.4,Aljunied Rd,Blk 102,1.31982276662398,103.88194665985093,TRUNK,66009,81089,N,26,0,20,20
100A,1,13,SBST,81089,4.7,Aljunied Rd,Aljunied Stn,1.31628194302502,103.88202243551632,TRUNK,66009,81089,N,26,0,20,20
101,1,1,SBST,66009,0.0,S'goon Ave 2,S'Goon Int,1.35046610176969,103.87168992264615,TRUNK,66009,66009,Y,8,10,8,11
101,1,2,SBST,62131,0.5,Upp S'goon Rd,S'Goon Stn Exit H,1.3489790064228,103.87277432797596,TRUNK,66009,66009,Y,8,10,8,11
101,1,3,SBST,62141,0.9,Upp S'goon Rd,Opp Blk 1,1.35149112412235,103.87515194713768,TRUNK,66009,66009,Y,8,10,8,11
101,1,4,SBST,63011,1.4,Upp S'goon Rd,Opp Upp S'Goon Shop Ctr,1.35432115760902,103.87823575937183,TRUNK,66009,66009,Y,8,10,8,11
101,1,5,SBST,63021,1.9,Upp S'goon Rd,The Helping Hand,1.3570580828827,103.8816161308762,TRUNK,66009,66009,Y,8,10,8,11
101,1,6,SBST,63031,2.5,Upp S'goon Rd,Kovan Stn Exit B,1.36050444441455,103.88535194446015,TRUNK,66009,66009,Y,8,10,8,11
101,1,7,SBST,63041,2.8,Upp S'goon Rd,Opp Glad Tidings Ch,1.36259166703136,103.88754805602412,TRUNK,66009,66009,Y,8,10,8,11
101,1,8,SBST,63051,3.0,Upp S'goon Rd,Serangoon JC,1.36415166798646,103.8891427848695,TRUNK,66009,66009,Y,8,10,8,11
101,1,9,SBST,63061,3.3,Upp S'goon Rd,Opp Blk 25,1.36623834226067,103.89129134480063,TRUNK,66009,66009,Y,8,10,8,11
101,1,10,SBST,64011,3.5,Upp S'goon Rd,Naung Ct,1.36756333302324,103.8927594439902,TRUNK,66009,66009,Y,8,10,8,11
101,1,11,SBST,64541,4.1,Hougang Ctrl,Hougang Ctrl Int,1.37122666703205,103.89261000001046,TRUNK,66009,66009,Y,8,10,8,11
101,1,12,SBST,64551,4.4,Hougang Ctrl,Blk 836,1.36988818748014,103.89033436772392,TRUNK,66009,66009,Y,8,10,8,11
101,1,13,SBST,64529,4.6,Hougang Ave 4,Hougang Polyclinic,1.3699286957754,103.88933520735068,TRUNK,66009,66009,Y,8,10,8,11
101,1,14,SBST,64339,4.9,Hougang Ave 4,Blk 602,1.37136834322266,103.88702988625133,TRUNK,66009,66009,Y,8,10,8,11
101,1,15,SBST,64341,5.1,Hougang Ave 8,Bef Blk 683,1.3729130421635,103.88633750747994,TRUNK,66009,66009,Y,8,10,8,11
101,1,16,SBST,64351,5.4,Hougang Ave 8,Opp Montfort Sch,1.37481110511316,103.88808212175417,TRUNK,66009,66009,Y,8,10,8,11
101,1,17,SBST,64431,5.9,Hougang St 51,Blk 568,1.37809447450304,103.889302789766,TRUNK,66009,66009,Y,8,10,8,11
101,1,18,SBST,64441,6.2,Hougang St 51,Hougang G. Shop Mall,1.37980640697067,103.88818499902484,TRUNK,66009,66009,Y,8,10,8,11
101,1,19,SBST,64461,6.5,Buangkok Green,Blk 579,1.37938472998807,103.88640309201648,TRUNK,66009,66009,Y,8,10,8,11
101,1,20,SBST,66499,6.8,Buangkok Green,Blk 911,1.37912306945844,103.88326933020046,TRUNK,66009,66009,Y,8,10,8,11
101,1,21,SBST,66541,7.1,Buangkok Link,Blk 980C,1.37977511312504,103.88135493816362,TRUNK,66009,66009,Y,8,10,8,11
101,1,22,SBST,66551,7.3,Buangkok Link,Blk 984,1.38172660405235,103.88144339399804,TRUNK,66009,66009,Y,8,10,8,11
101,1,23,SBST,66561,7.5,Buangkok Link,Outside Blk 991B,1.3832985,103.8824365,TRUNK,66009,66009,Y,8,10,8,11
101,1,24,SBST,66569,8.0,Buangkok Link,OPP BLK 991B,1.383159,103.882572,TRUNK,66009,66009,Y,8,10,8,11
101,1,25,SBST,66559,8.2,Buangkok Link,Opp Blk 984A,1.381952,103.881758,TRUNK,66009,66009,Y,8,10,8,11
101,1,26,SBST,66549,8.4,Buangkok Link,Opp Blk 980C,1.38029830580566,103.88167284722846,TRUNK,66009,66009,Y,8,10,8,11
101,1,27,SBST,66491,8.6,Buangkok Green,Opp Blk 910,1.37936944398935,103.88260194401968,TRUNK,66009,66009,Y,8,10,8,11
101,1,28,SBST,64619,8.9,Hougang Ave 4,Opp Blk 913,1.37809338718149,103.88468027114664,TRUNK,66009,66009,Y,8,10,8,11
101,1,29,SBST,64561,9.2,Hougang St 51,Blk 574,1.37715998902026,103.88690877548076,TRUNK,66009,66009,Y,8,10,8,11
101,1,30,SBST,64359,9.7,Hougang Ave 8,Montfort Sch,1.37528677811119,103.88918760776436,TRUNK,66009,66009,Y,8,10,8,11
101,1,31,SBST,64349,10.1,Hougang Ave 8,Blk 502,1.37291834719604,103.88673982857988,TRUNK,66009,66009,Y,8,10,8,11
101,1,32,SBST,64331,10.5,Hougang Ave 4,Blk 508,1.37143555507852,103.88805955105327,TRUNK,66009,66009,Y,8,10,8,11
101,1,33,SBST,64521,10.8,Hougang Ave 4,Blk 834,1.36983992146019,103.88956725593734,TRUNK,66009,66009,Y,8,10,8,11
101,1,34,SBST,64559,11.0,Hougang Ctrl,Blk 830A,1.37060388901687,103.8908113889665,TRUNK,66009,66009,Y,8,10,8,11
101,1,35,SBST,64549,11.2,Hougang Ctrl,Opp Hougang Ctrl Int,1.37139998302648,103.8917097297832,TRUNK,66009,66009,Y,8,10,8,11
101,1,36,SBST,64019,11.8,Upp S'goon Rd,Blk 302,1.368308353364,103.89393838248247,TRUNK,66009,66009,Y,8,10,8,11
101,1,37,SBST,63069,12.1,Upp S'goon Rd,Blk 25,1.36637999879956,103.89194715850095,TRUNK,66009,66009,Y,8,10,8,11
101,1,38,SBST,63059,12.4,Upp S'goon Rd,Opp Serangoon JC,1.36437667280221,103.88984149586426,TRUNK,66009,66009,Y,8,10,8,11
101,1,39,SBST,63049,12.8,Upp S'goon Rd,Glad Tidings Ch,1.36219166668854,103.88752277779692,TRUNK,66009,66009,Y,8,10,8,11
101,1,40,SBST,63039,13.2,Upp S'goon Rd,Kovan Stn Exit C,1.36026000003341,103.88538416663954,TRUNK,66009,66009,Y,8,10,8,11
101,1,41,SBST,63029,13.7,Upp S'goon Rd,Opp The Helping Hand,1.35727472200293,103.88218027802674,TRUNK,66009,66009,Y,8,10,8,11
101,1,42,SBST,63019,14.3,Upp S'goon Rd,Aft Upp S'Goon Shop Ctr,1.35347964311763,103.87800141702434,TRUNK,66009,66009,Y,8,10,8,11
101,1,43,SBST,62149,14.6,Upp S'goon Rd,Forest Woods,1.35169173270668,103.87595332312252,TRUNK,66009,66009,Y,8,10,8,11
101,1,44,SBST,62189,14.8,Upp S'goon Rd,S'Goon Stn Exit D/Blk 416,1.35056391832311,103.87470953705504,TRUNK,66009,66009,Y,8,10,8,11
101,1,46,SBST,66009,15.5,S'goon Ave 2,S'Goon Int,1.35046610176969,103.87168992264615,TRUNK,66009,66009,Y,8,10,8,11
102,1,1,SBST,64009,0.0,Hougang Ctrl,Hougang Ctrl Int,1.37060695394614,103.89266808874676,TRUNK,64009,64009,Y,10,11,11,13
102,1,2,SBST,64041,0.7,Upp S'goon Rd,The Midtown,1.37016500002901,103.89535999996713,TRUNK,64009,64009,Y,10,11,11,13
102,1,3,SBST,64051,1.1,Upp S'goon Rd,Blk 465A,1.37239666924933,103.89777362456783,TRUNK,64009,64009,Y,10,11,11,13
102,1,4,SBST,64061,1.6,Upp S'goon Rd,Opp Serangoon Sec Sch,1.37557886299976,103.90111900001394,TRUNK,64009,64009,Y,10,11,11,13
102,1,5,SBST,64401,2.1,Upp S'goon Rd,Opp Blk 477A,1.37839309319848,103.9032366204475,TRUNK,64009,64009,Y,10,11,11,13
102,1,6,SBST,67739,2.4,Buangkok Dr,Aft Sengkang East Dr,1.37998423176832,103.90195091871207,TRUNK,64009,64009,Y,10,11,11,13
102,1,7,SBST,67729,2.8,Buangkok Dr,Bef Punggol Rd,1.37948933048443,103.8987256695176,TRUNK,64009,64009,Y,10,11,11,13
102,1,8,SBST,67719,3.2,Buangkok Dr,Opp Sengkang Fire Stn,1.37972132476485,103.89527238603088,TRUNK,64009,64009,Y,10,11,11,13
102,1,9,SBST,67609,3.9,Sengkang Ctrl,Buangkok Stn Exit A,1.38393305306468,103.8930397853008,TRUNK,64009,64009,Y,10,11,11,13
102,1,10,SBST,67619,4.3,Sengkang Ctrl,Blk 201C,1.38776797851536,103.89401435851153,TRUNK,64009,64009,Y,10,11,11,13
102,1,11,SBST,67341,4.5,Compassvale Dr,Opp Blk 204 CP,1.38864779457077,103.89505169031366,TRUNK,64009,64009,Y,10,11,11,13
102,1,12,SBST,67199,4.8,Compassvale Rd,Opp Blk 223D,1.3889487081629,103.89689165133598,TRUNK,64009,64009,Y,10,11,11,13
102,1,13,SBST,67189,5.0,Compassvale Rd,Opp Blk 241,1.39059955869523,103.89742612835978,TRUNK,64009,64009,Y,10,11,11,13
102,1,14,SBST,67409,5.3,Sengkang East Way,Sengkang Stn,1.3923391568303,103.89606816606354,TRUNK,64009,64009,Y,10,11,11,13
102,1,15,SBST,67399,5.8,Sengkang East Way,Blk 325 CP,1.39385005995777,103.89167010585574,TRUNK,64009,64009,Y,10,11,11,13
102,1,16,SBST,67389,6.1,Sengkang East Way,Blk 317B,1.39424377787036,103.88869095686496,TRUNK,64009,64009,Y,10,11,11,13
102,1,17,SBST,67549,6.4,Sengkang East Way,Opp Hockey Stadium,1.39454660425441,103.88618230819876,TRUNK,64009,64009,Y,10,11,11,13
102,1,18,SBST,67559,7.0,Sengkang West Way,Opp Blk 471A,1.3954939065925,103.88094503218824,TRUNK,64009,64009,Y,10,11,11,13
102,1,19,SBST,67569,7.5,Sengkang West Way,Blk 432A,1.39504999232889,103.87700000087196,TRUNK,64009,64009,Y,10,11,11,13
102,1,20,SBST,67579,7.7,Sengkang West Way,Bef Jln Kayu,1.39483619700068,103.8734686374815,TRUNK,64009,64009,Y,10,11,11,13
102,1,21,SBST,68031,8.1,Jln Kayu,Jln Kayu Shophouse,1.39705024252478,103.87307298530668,TRUNK,64009,64009,Y,10,11,11,13
102,1,22,SBST,68051,8.4,Jln Kayu,Bef TPE,1.39955011852479,103.87232065200855,TRUNK,64009,64009,Y,10,11,11,13
102,1,23,SBST,68111,8.8,Jln Kayu,Bef Seletar Camp G,1.40222194447692,103.87138805557646,TRUNK,64009,64009,Y,10,11,11,13
102,1,24,SBST,68099,10.4,Seletar Aerospace Dr,Bef Baker St,1.40885009957996,103.87095311541565,TRUNK,64009,64009,Y,10,11,11,13
102,1,25,SBST,68239,11.4,Seletar Aerospace View,Seletar Airport,1.41360008537368,103.87287372479015,TRUNK,64009,64009,Y,10,11,11,13
102,1,26,SBST,68091,13.3,Seletar Aerospace Dr,Aft Baker St,1.40885699822728,103.8711692911676,TRUNK,64009,64009,Y,10,11,11,13
102,1,27,SBST,68119,14.7,Jln Kayu,Aft Seletar Camp G,1.40231306085319,103.87194871751426,TRUNK,64009,64009,Y,10,11,11,13
102,1,28,SBST,68059,15.0,Jln Kayu,Aft TPE,1.39978638898633,103.87243527803194,TRUNK,64009,64009,Y,10,11,11,13
102,1,29,SBST,68049,15.2,Jln Kayu,Opp Jln Tari Lilin,1.39851660309414,103.8729604565282,TRUNK,64009,64009,Y,10,11,11,13
102,1,30,SBST,68039,15.4,Jln Kayu,Aft Abundant Grace Ch,1.39652972197871,103.87311388899468,TRUNK,64009,64009,Y,10,11,11,13
102,1,31,SBST,67571,15.7,Sengkang West Way,Aft Lor Tanggam,1.39515796674426,103.87391924861367,TRUNK,64009,64009,Y,10,11,11,13
102,1,32,SBST,67561,16.0,Sengkang West Way,Opp Blk 432A,1.39545828505824,103.87697696683593,TRUNK,64009,64009,Y,10,11,11,13
102,1,33,SBST,67551,16.4,Sengkang West Way,Blk 471A,1.39600529337669,103.87927293767908,TRUNK,64009,64009,Y,10,11,11,13
102,1,34,SBST,67541,17.1,Sengkang East Way,Hockey Stadium,1.39478256874239,103.88633251190508,TRUNK,64009,64009,Y,10,11,11,13
102,1,35,SBST,67381,17.3,Sengkang East Way,Blk 326 CP,1.39459040201234,103.88844266691056,TRUNK,64009,64009,Y,10,11,11,13
102,1,36,SBST,67391,17.6,Sengkang East Way,Blk 333B,1.39425676218487,103.89144488028346,TRUNK,64009,64009,Y,10,11,11,13
102,1,37,SBST,67401,18.1,Sengkang East Way,Opp Sengkang Stn/Blk 260A,1.39290842289238,103.89531738456282,TRUNK,64009,64009,Y,10,11,11,13
102,1,38,SBST,67181,18.5,Compassvale Rd,Blk 240,1.39101786005668,103.897780179965,TRUNK,64009,64009,Y,10,11,11,13
102,1,39,SBST,67191,18.7,Compassvale Rd,Blk 223D,1.38908889970693,103.89710881285436,TRUNK,64009,64009,Y,10,11,11,13
102,1,40,SBST,67349,19.0,Compassvale Dr,Blk 204 CP,1.38837810902521,103.8953369095349,TRUNK,64009,64009,Y,10,11,11,13
102,1,41,SBST,67611,19.2,Sengkang Ctrl,Blk 204C,1.38776293807936,103.89426271274472,TRUNK,64009,64009,Y,10,11,11,13
102,1,42,SBST,67601,19.7,Sengkang Ctrl,Buangkok Stn Exit B,1.38334470717282,103.8932683273077,TRUNK,64009,64009,Y,10,11,11,13
102,1,43,SBST,67711,20.2,Buangkok Dr,Bef Sengkang Fire Stn,1.38013294516415,103.8947798896038,TRUNK,64009,64009,Y,10,11,11,13
102,1,44,SBST,67721,20.6,Buangkok Dr,Aft Punggol Rd,1.37971349716278,103.89819238601864,TRUNK,64009,64009,Y,10,11,11,13
102,1,45,SBST,67731,21.0,Buangkok Dr,Bef Sengkang East Dr,1.38018738604916,103.90138066955193,TRUNK,64009,64009,Y,10,11,11,13
102,1,46,SBST,64409,21.5,Upp S'goon Rd,Blk 477A,1.37820165544364,103.90352727356866,TRUNK,64009,64009,Y,10,11,11,13
102,1,47,SBST,64069,21.9,Upp S'goon Rd,Serangoon Sec Sch,1.37526504951859,103.90134716214978,TRUNK,64009,64009,Y,10,11,11,13
102,1,48,SBST,64059,22.3,Upp S'goon Rd,Blk 355,1.37249135705281,103.8983747045234,TRUNK,64009,64009,Y,10,11,11,13
102,1,49,SBST,64049,22.6,Upp S'goon Rd,Opp The Midtown,1.3703713899857,103.89603248614272,TRUNK,64009,64009,Y,10,11,11,13
102,1,50,SBST,64009,23.3,Hougang Ctrl,Hougang Ctrl Int,1.37060695394614,103.89266808874676,TRUNK,64009,64009,Y,10,11,11,13
103,1,1,SBST,66009,0.0,S'goon Ave 2,S'Goon Int,1.35046610176969,103.87168992264615,TRUNK,66009,59009,N,9,12,11,12
103,1,2,SBST,62131,0.5,Upp S'goon Rd,S'Goon Stn Exit H,1.3489790064228,103.87277432797596,TRUNK,66009,59009,N,9,12,11,12
103,1,3,SBST,62141,0.9,Upp S'goon Rd,Opp Blk 1,1.35149112412235,103.87515194713768,TRUNK,66009,59009,N,9,12,11,12
103,1,4,SBST,63141,1.3,Boundary Rd,Blk 209,1.35404612202219,103.87491322643768,TRUNK,66009,59009,N,9,12,11,12
